 ﻿ㄅ
ㄛ ㄛ
以 以資
以 以身
以 以身作則
以 以身相許
以 以身試法
以 以農立國
以 以近
以 以退為進
以 以進為退
以 以逸待勞
以 以遠
以 以鄰為壑
以 以防
以 以防萬一
以 以降
以 以靜制動
以 以點帶面
仦 仦
仧 仧
仨 仨
仩 仩
仮 仮
仯 仯
仰 仰
仰 仰事俯畜
仰 仰人鼻息
仰 仰仗
仰 仰仗著
仰 仰光
仰 仰天
仰 仰天一望
仰 仰天長嘯
仰 仰式
仰 仰德大道
仰 仰慕
仰 仰慕者
仰 仰望
仰 仰止
仰 仰看
仰 仰看著
仰 仰臥
仰 仰臥起坐
仰 仰角
仰 仰賴
仰 仰賴著
仰 仰起
仰 仰靠
仰 仰靠著
仰 仰面
仰 仰韶
仰 仰韶文化
仰 仰頭
仰 仰頭一看
仰 仰高
仱 仱
仲 仲
仲 仲介
仲 仲介公司
仲 仲兄
仲 仲冬
仲 仲呂
仲 仲夏
仲 仲夏夜
仲 仲夏夜之夢
仲 仲尼
仲 仲春
仲 仲秋
仲 仲裁
仲 仲裁人
仳 仳
仳 仳離
仴 仴
仵 仵
仵 仵作
件 件
件 件數
价 价
仸 仸
仹 仹
仺 仺
任 任
任 任事
任 任人
任 任人宰割
任 任人擺佈
任 任何
任 任何事
任 任何人
任 任便
任 任俠
任 任免
任 任內
任 任其
任 任務
任 任務在身
任 任勞任怨
任 任命
任 任命狀
任 任性
任 任意
任 任憑
任 任教
任 任教於
任 任教者
任 任期
任 任為
任 任用
任 任由
任 任由擺佈
任 任職
任 任課
任 任課老師
任 任選
任 任重道遠
仼 仼
份 份
份 份內
份 份地
份 份外
份 份子
份 份量
份 份額
仾 仾
仿 仿
仿 仿佛
仿 仿傚
仿 仿冒
仿 仿冒品
仿 仿制
仿 仿古
仿 仿單
仿 仿宋
仿 仿宋體
仿 仿效
仿 仿照
仿 仿生
仿 仿生學
仿 仿製
仿 仿製品
仿 仿造
仿 仿造品
伀 伀
企 企
企 企仰
企 企劃
企 企劃人
企 企劃廳
企 企劃書
企 企劃案
企 企圖
企 企圖心
企 企慕
企 企望
企 企業
企 企業化
企 企業基金
企 企業家
企 企業界
企 企業管理
企 企業管理系
企 企業管理費
企 企業財務
企 企機
企 企求
企 企盼
企 企禱
企 企管
企 企管科
企 企管系
企 企鵝
企 企鵝牌
伂 伂
伃 伃
伄 伄
伅 伅
伆 伆
伇 伇
伈 伈
伉 伉
伉 伉儷
伊 伊
伊 伊人
伊 伊利亞特
伊 伊利運河
伊 伊始
伊 伊尹
伊 伊底帕斯
伊 伊底帕斯情結
伊 伊拉克
伊 伊拉克人
伊 伊斯坦堡
伊 伊斯蘭
伊 伊斯蘭堡
伊 伊斯蘭教
伊 伊朗
伊 伊朗人
伊 伊朗高原
伊 伊東
伊 伊比利半島
伊 伊犁河
伊 伊甸園
伊 伊甸樂園
伊 伊紅
伊 伊索
伊 伊莉莎白
伋 伋
伌 伌
伍 伍
伍 伍佰
伍 伍子胥
伍 伍廷芳
伍 伍德合金
伎 伎
伎 伎倆
伏 伏
伏 伏下
伏 伏下來
伏 伏下去
伏 伏倒
伏 伏兵
伏 伏到
伏 伏在
伏 伏地
伏 伏地挺身
伏 伏天
伏 伏妖
伏 伏安
伏 伏屍
伏 伏屍遍野
伏 伏擊
伏 伏案
伏 伏法
伏 伏流
伏 伏爾加河
伏 伏特
伏 伏特加
伏 伏特計
伏 伏生
伏 伏筆
伏 伏罪
伏 伏羅希洛夫
伏 伏羲
伏 伏羲氏
伏 伏臥
伏 伏著
伏 伏藏
伏 伏虎
伏 伏襲
伏 伏誅
伏 伏貼
伏 伏身
伏 伏首
伏 伏首稱臣
伐 伐
伐 伐區
伐 伐善
伐 伐木
伐 伐木區
伐 伐木業
休 休
休 休假
休 休假日
休 休克
休 休兵
休 休刊
休 休到
休 休士頓
休 休學
休 休學在家
休 休市
休 休怪
休 休息
休 休息室
休 休息時間
休 休息站
休 休想
休 休憩
休 休戚
休 休戚相關
休 休戚與共
休 休戰
休 休整
休 休旅車
休 休書
休 休會
休 休會期
休 休會期間
休 休業
休 休業式
休 休止
休 休止符
休 休眠
休 休眠期
休 休耕
休 休耕地
休 休課
休 休謨
休 休閑
休 休閒
休 休閒活動
休 休養
休 休養生息
伒 伒
伓 伓
伔 伔
伕 伕
伕 伕子
伖 伖
众 众
优 优
伙 伙
伙 伙伕
伙 伙伴
伙 伙同
伙 伙夫
伙 伙房
伙 伙計
伙 伙食
伙 伙食費
会 会
伛 伛
伜 伜
伝 伝
伢 伢
伢 伢子
伨 伨
伬 伬
伭 伭
伮 伮
伯 伯
伯 伯仲
伯 伯仲之間
伯 伯伯
伯 伯公
伯 伯利
伯 伯利恆
伯 伯利茲
伯 伯勞
伯 伯勞鳥
伯 伯婆
伯 伯德
伯 伯恩
伯 伯明罕
伯 伯根地
伯 伯樂
伯 伯母
伯 伯爵
伯 伯爵夫人
伯 伯父
伯 伯父母
伯 伯爾
伯 伯爾尼
伯 伯祖
伯 伯祖母
估 估
估 估價
估 估價單
估 估到
估 估單
估 估成
估 估摸
估 估測
估 估稅員
估 估算
估 估衣
估 估計
估 估計值
估 估計量
估 估量
伱 伱
伲 伲
伳 伳
伴 伴
伴 伴侶
伴 伴偶
伴 伴兒
伴 伴唱
伴 伴唱機
伴 伴奏
伴 伴娘
伴 伴手
伴 伴舞
伴 伴讀
伴 伴送
伴 伴郎
伴 伴隨
伴 伴隨著
伴 伴音
伴 伴食
伵 伵
伶 伶
伶 伶人
伶 伶仃
伶 伶俐
伶 伶官
伶 伶牙俐齒
伷 伷
伸 伸
伸 伸上
伸 伸上來
伸 伸上去
伸 伸下
伸 伸下來
伸 伸下去
伸 伸伸
伸 伸伸手
伸 伸伸腳
伸 伸來
伸 伸來伸去
伸 伸入
伸 伸冤
伸 伸出
伸 伸出來
伸 伸出去
伸 伸到
伸 伸去
伸 伸及
伸 伸向
伸 伸回
伸 伸回來
伸 伸回去
伸 伸在
伸 伸展
伸 伸展出
伸 伸展出去
伸 伸展到
伸 伸平
伸 伸延
伸 伸張
伸 伸張正義
伸 伸懶腰
伸 伸手
伸 伸手不見五指
伸 伸港
伸 伸直
伸 伸縮
伸 伸縮尺
伸 伸縮性
伸 伸縮自如
伸 伸腰
伸 伸腳
伸 伸腿
伸 伸舌頭
伸 伸著
伸 伸訴
伸 伸起
伸 伸起來
伸 伸進
伸 伸進來
伸 伸進去
伸 伸過
伸 伸過來
伸 伸過去
伸 伸長
伸 伸開
伹 伹
伺 伺
伺 伺候
伺 伺察
伺 伺服
伺 伺服器
伺 伺機
伺 伺機而動
伺 伺隙
伻 伻
似 似
似 似乎
似 似乎是
似 似地
似 似懂非懂
似 似星體
似 似是
似 似是而非
似 似曾
似 似曾相識
似 似有若無
似 似的
似 似非而是
伽 伽
伽 伽利略
伽 伽瑪射線
伽 伽藍
伾 伾
伿 伿
佀 佀
佁 佁
佂 佂
佃 佃
佃 佃婦
佃 佃客
佃 佃戶
佃 佃權
佃 佃租
佃 佃農
佄 佄
佅 佅
但 但
但 但丁
但 但凡
但 但在
但 但從
但 但憑
但 但是
但 但是在
但 但是有
但 但書
但 但有
但 但求
但 但求無過
但 但無
但 但不
但 但要
但 但說無妨
但 但須
但 但願
但 但願如此
但 但馬
佇 佇
佇 佇候
佇 佇列
佇 佇立
佇 佇足
佈 佈
佈 佈下
佈 佈告
佈 佈告欄
佈 佈哨
佈 佈局
佈 佈崗
佈 佈施
佈 佈景
佈 佈滿
佈 佈線
佈 佈置
佈 佈署
佈 佈道
佈 佈道大會
佈 佈達
佈 佈達式
佈 佈防
佈 佈陣
佈 佈雷
佈 佈雷艇
佈 佈雷隊
佉 佉
佊 佊
佋 佋
佌 佌
位 位
位 位似中心
位 位似變換
位 位元
位 位在
位 位址
位 位址欄
位 位子
位 位尊
位 位尊望重
位 位居
位 位居要津
位 位差
位 位數
位 位於
位 位極人臣
位 位標
位 位次
位 位相
位 位移
位 位移電流
位 位置
位 位能
位 位處
低 低
低 低三下四
低 低下
低 低下來
低 低下去
低 低下頭來
低 低下頭去
低 低了
低 低人
低 低人一等
低 低估
低 低低
低 低低的
低 低俗
低 低值易耗
低 低值易耗品
低 低價
低 低價買進
低 低價賣出
低 低價高報
低 低凹
低 低分
低 低到
低 低劣
低 低劣性
低 低合金鋼
低 低周波
低 低唱
低 低回
低 低地
低 低垂
低 低壓
低 低姿勢
低 低姿態
低 低平
低 低年
低 低年級
低 低廉
低 低得
低 低微
低 低成本
低 低收入
低 低於
低 低柔
低 低標
低 低檔
低 低欄
低 低欄賽
低 低段
低 低氣壓
低 低沉
低 低洼
低 低消耗
低 低溫
低 低溫氣候
低 低溫特報
低 低潮
低 低潮期
低 低濕
低 低熱
低 低熱量
低 低產
低 低產期
低 低產量
低 低的
低 低盪
低 低眉
低 低矮
低 低碳鋼
低 低穹
低 低空
低 低空飛行
低 低窪
低 低窪地區
低 低端
低 低等
低 低等動物
低 低等植物
低 低等生物
低 低筋麵粉
低 低級
低 低緩
低 低耗
低 低聲
低 低聲下氣
低 低胸
低 低胸裝
低 低能
低 低能兒
低 低脂
低 低腰
低 低落
低 低著
低 低著頭
低 低處
低 低血壓
低 低血糖
低 低語
低 低調
低 低賤
低 低迷
低 低迷不振
低 低速
低 低週波
低 低陷
低 低階
低 低階語言
低 低音
低 低音管
低 低音部
低 低頭
低 低頭不語
低 低頻
低 低飛
低 低飛球
低 低首
低 低首下心
低 低點
住 住
住 住下
住 住下來
住 住下去
住 住個
住 住到
住 住口
住 住嘴
住 住在
住 住地
住 住址
住 住外
住 住宅
住 住宅區
住 住家
住 住宿
住 住宿生
住 住寺
住 住居
住 住屋
住 住得
住 住慣
住 住戶
住 住房
住 住所
住 住手
住 住持
住 住校
住 住校生
住 住民
住 住的
住 住者
住 住著
住 住處
住 住診
住 住起
住 住起來
住 住院
住 住院手續
住 住院費
住 住院費用
住 住院醫師
佐 佐
佐 佐使
佐 佐料
佐 佐理
佐 佐理員
佐 佐籐
佐 佐証
佐 佐證
佐 佐餐
佑 佑
佒 佒
体 体
佔 佔
佔 佔上風
佔 佔下
佔 佔了
佔 佔位
佔 佔住
佔 佔佔
佔 佔便宜
佔 佔個
佔 佔優勢
佔 佔先
佔 佔光
佔 佔到
佔 佔去
佔 佔取
佔 佔在
佔 佔地
佔 佔城
佔 佔多數
佔 佔好
佔 佔得
佔 佔掉
佔 佔據
佔 佔有
佔 佔有慾
佔 佔有權
佔 佔有率
佔 佔滿
佔 佔為
佔 佔為己有
佔 佔用
佔 佔盡
佔 佔線
佔 佔著
佔 佔起
佔 佔起來
佔 佔過
佔 佔過來
佔 佔過去
佔 佔領
佔 佔領區
佔 佔領地
佔 佔領者
佔 佔領軍
何 何
何 何不
何 何事
何 何人
何 何仙姑
何 何以
何 何以自處
何 何以見得
何 何來
何 何其
何 何去何從
何 何嘗
何 何國
何 何在
何 何地
何 何堪
何 何奇不有
何 何如
何 何妨
何 何干
何 何年
何 何年何月
何 何年何月何日
何 何德何能
何 何必
何 何必如此
何 何必當初
何 何患
何 何患無詞
何 何承天
何 何故
何 何方
何 何日
何 何時
何 何時何地
何 何晏
何 何曾
何 何月
何 何月何日
何 何樂不為
何 何樂而不為
何 何止
何 何況
何 何況是
何 何為
何 何獨
何 何用
何 何種
何 何等
何 何者
何 何能
何 何至於
何 何至於此
何 何若
何 何苦
何 何苦來哉
何 何處
何 何許人
何 何謂
何 何足
何 何足掛齒
何 何足輕重
何 何隊
何 何難之有
何 何需
何 何須
何 何首烏
佖 佖
佗 佗
佘 佘
佘 佘太君
余 余
余 余上沅
佚 佚
佚 佚失
佛 佛
佛 佛事
佛 佛佗
佛 佛像
佛 佛光
佛 佛光寺
佛 佛光山
佛 佛典
佛 佛力
佛 佛勞倫斯
佛 佛勞倫斯人
佛 佛國
佛 佛圖澄
佛 佛土
佛 佛堂
佛 佛塔
佛 佛學
佛 佛學界
佛 佛家
佛 佛家弟子
佛 佛家語
佛 佛寶
佛 佛寺
佛 佛山
佛 佛得角
佛 佛性
佛 佛手柑
佛 佛提樹
佛 佛教
佛 佛教徒
佛 佛殿
佛 佛法
佛 佛法徒
佛 佛法無邊
佛 佛洛伊德
佛 佛洛依德
佛 佛洛依德派
佛 佛牙
佛 佛眼
佛 佛祖
佛 佛經
佛 佛羅稜薩
佛 佛羅里達
佛 佛羅里達州
佛 佛老
佛 佛號
佛 佛要金裝
佛 佛誕
佛 佛語
佛 佛門
佛 佛門弟子
佛 佛陀
佛 佛音
佛 佛頭
佛 佛骨
佛 佛龕
作 作
作 作主
作 作亂
作 作了
作 作事
作 作人
作 作伴
作 作保
作 作假
作 作偽
作 作價
作 作准
作 作出
作 作出來
作 作到
作 作功
作 作勢
作 作古
作 作品
作 作品展覽
作 作嘔
作 作圖
作 作圖器
作 作坊
作 作壁上觀
作 作多
作 作夢
作 作夢也沒想到
作 作奸犯科
作 作好
作 作姦犯科
作 作威作福
作 作嫁
作 作孽
作 作官
作 作客
作 作家
作 作對
作 作工
作 作廢
作 作弄
作 作弊
作 作怒
作 作怪
作 作息
作 作息時間
作 作息時間表
作 作惡
作 作惡多端
作 作愛
作 作態
作 作成
作 作戰
作 作戲
作 作手腳
作 作揖
作 作文
作 作文簿
作 作文課
作 作料
作 作曲
作 作曲家
作 作月子
作 作東
作 作案
作 作梗
作 作業
作 作業員
作 作業本
作 作業簿
作 作業系統
作 作樂
作 作法
作 作法自斃
作 作活
作 作準
作 作為
作 作物
作 作生意
作 作用
作 作用力
作 作用點
作 作畫
作 作痛
作 作祟
作 作票
作 作禮拜
作 作秀
作 作筆記
作 作答
作 作繭自縛
作 作罷
作 作者
作 作聲
作 作莊
作 作記號
作 作証
作 作詞
作 作詞家
作 作詩
作 作證
作 作賤
作 作賤自己
作 作陪
作 作難
作 作響
作 作風
作 作飯
作 作鬼臉
佝 佝
佝 佝僂
佝 佝僂病
佞 佞
佞 佞人
佞 佞佛
佞 佞口
佟 佟
你 你
你 你丟我撿
你 你作
你 你來
你 你來我往
你 你們
你 你們的
你 你在
你 你好
你 你好嗎
你 你媽
你 你媽的屄
你 你將
你 你想
你 你愛
你 你我
你 你我他
你 你找
你 你推我讓
你 你搞
你 你是
你 你是為了
你 你會
你 你有
你 你死
你 你死我活
你 你爸
你 你的
你 你等
你 你老
你 你自己
你 你藏
你 你行
你 你要
你 你說
你 你講
你 你轉
你 你追我趕
佡 佡
佢 佢
佣 佣
佣 佣人
佣 佣工
佣 佣金
佤 佤
佧 佧
佩 佩
佩 佩刀
佩 佩劍
佩 佩帶
佩 佩帶在
佩 佩帶著
佩 佩戴
佩 佩掛
佩 佩服
佩 佩槍
佩 佩玉
佩 佩著
佪 佪
佫 佫
佬 佬
佭 佭
佮 佮
佯 佯
佯 佯死
佯 佯狂
佯 佯稱
佯 佯笑
佯 佯裝
佯 佯言
佰 佰
佱 佱
佲 佲
佳 佳
佳 佳人
佳 佳作
佳 佳作獎
佳 佳偶
佳 佳偶天成
佳 佳冬
佳 佳句
佳 佳城
佳 佳境
佳 佳客
佳 佳日
佳 佳景
佳 佳期
佳 佳期已近
佳 佳木斯
佳 佳木斯港
佳 佳構
佳 佳樂水
佳 佳節
佳 佳篇
佳 佳績
佳 佳茗
佳 佳評
佳 佳評如潮
佳 佳話
佳 佳賓
佳 佳釀
佳 佳里
佳 佳音
佳 佳餚
佳 佳餚美酒
佳 佳麗
佴 佴
併 併
併 併入
併 併列
併 併到
併 併合
併 併吞
併 併吞下
併 併在
併 併成
併 併排
併 併攏
併 併案
併 併案處理
併 併為
併 併發
併 併發症
併 併科
併 併購
併 併進
佶 佶
佷 佷
佸 佸
佹 佹
佺 佺
佻 佻
佻 佻巧
佻 佻薄
佻 佻達
佼 佼
佼 佼佼者
佽 佽
佾 佾
佾 佾生
佾 佾舞
佾 佾舞生
使 使
使 使上
使 使不得
使 使令
使 使出
使 使出來
使 使出渾身解數
使 使到
使 使勁
使 使勁兒
使 使君
使 使命
使 使命感
使 使喚
使 使團
使 使壞
使 使女
使 使役
使 使徒
使 使徒行傳
使 使得
使 使性子
使 使氣
使 使然
使 使用
使 使用人
使 使用價值
使 使用權
使 使用法
使 使用率
使 使用者
使 使用費
使 使相
使 使眼色
使 使節
使 使節團
使 使者
使 使脾氣
使 使臣
使 使館
使 使館區
侀 侀
侁 侁
侂 侂
侃 侃
侃 侃侃而談
侃 侃直
侄 侄
侄 侄女
侄 侄子
侅 侅
來 來
來 來上
來 來下
來 來不及
來 來不得
來 來世
來 來之
來 來之不易
來 來了
來 來人
來 來件
來 來來
來 來來回回
來 來來往往
來 來信
來 來個
來 來函
來 來到
來 來勁
來 來勢
來 來勢洶洶
來 來去
來 來去分明
來 來去自如
來 來台
來 來台訪問
來 來回
來 來回票
來 來安
來 來客
來 來年
來 來往
來 來得
來 來得及
來 來復
來 來意
來 來意不明
來 來攻
來 來文
來 來日
來 來日方長
來 來日無多
來 來書
來 來此
來 來歷
來 來歷不明
來 來歸
來 來源
來 來照
來 來犯
來 來生
來 來由
來 來的
來 來看
來 來福
來 來福槍
來 來福線
來 來稿
來 來給
來 來義
來 來者
來 來者不善
來 來者不善善者不來
來 來者不拒
來 來者可追
來 來聽
來 來臨
來 來自
來 來自於
來 來華
來 來華訪問
來 來著
來 來處
來 來複
來 來襲
來 來見
來 來訪
來 來試
來 來話顯示
來 來說
來 來賓
來 來賓席
來 來賓致詞
來 來路
來 來路不明
來 來車
來 來過
來 來電
來 來電顯示
來 來頭
來 來頭不小
來 來體
來 來點
來 來龍去脈
侇 侇
侈 侈
侈 侈言
侈 侈談
侈 侈談和平
侈 侈靡
侉 侉
侊 侊
例 例
例 例假
例 例假日
例 例句
例 例外
例 例如
例 例如說
例 例如說是
例 例子
例 例文
例 例會
例 例行
例 例行公事
例 例行工作
例 例行決策
例 例言
例 例証
例 例語
例 例證
例 例題
侌 侌
侍 侍
侍 侍中
侍 侍候
侍 侍僕
侍 侍奉
侍 侍女
侍 侍從
侍 侍從官
侍 侍從長
侍 侍童
侍 侍者
侍 侍衛
侍 侍衛長
侍 侍郎
侍 侍養
侎 侎
侏 侏
侏 侏儒
侏 侏儒症
侏 侏儸紀
侐 侐
侑 侑
侒 侒
侓 侓
侔 侔
侕 侕
侖 侖
侗 侗
侘 侘
侙 侙
侚 侚
供 供
供 供不應求
供 供住
供 供佛
供 供作
供 供出
供 供品
供 供售
供 供在
供 供堂
供 供奉
供 供應
供 供應國
供 供應地
供 供應站
供 供暖
供 供暖系統
供 供桌
供 供水
供 供水系統
供 供求
供 供求失調
供 供求平衡
供 供求律
供 供狀
供 供神
供 供稱
供 供糧
供 供給
供 供給制
供 供職
供 供膳宿
供 供製
供 供詞
供 供認
供 供說
供 供述
